"186"	"249"	"303"	"281"	"323"	"346"	"366"	"442"	"455"	"508"	"481"	"453"	"436"	"408"	"414"	"398"	"380"	"284"	"279"	"248"	"195"	"198"	"146"	"79"	"51"	"65"	"47"	"27"	"22"	"29"	"25"	"31"	"24"	"24"	"38"	"39"	"29"	"19"	"39"	"30"	"43"	"47"	"33"	"59"	"60"	"68"	"88"	"93"	"96"	"110"	"103"	"68"
"201"	"259"	"302"	"342"	"319"	"386"	"472"	"510"	"600"	"557"	"570"	"499"	"501"	"486"	"486"	"446"	"437"	"336"	"339"	"260"	"224"	"233"	"140"	"88"	"67"	"59"	"46"	"34"	"30"	"26"	"23"	"27"	"19"	"15"	"22"	"31"	"36"	"23"	"25"	"34"	"46"	"43"	"32"	"50"	"53"	"67"	"87"	"75"	"108"	"91"	"117"	"85"
"71"	"127"	"153"	"153"	"157"	"172"	"205"	"251"	"295"	"261"	"298"	"259"	"243"	"267"	"229"	"236"	"228"	"150"	"194"	"144"	"137"	"109"	"62"	"46"	"44"	"36"	"23"	"12"	"28"	"14"	"14"	"9"	"15"	"14"	"8"	"15"	"18"	"10"	"19"	"13"	"17"	"18"	"19"	"21"	"24"	"35"	"47"	"37"	"38"	"52"	"50"	"37"
"42"	"52"	"83"	"66"	"79"	"95"	"112"	"138"	"118"	"147"	"144"	"156"	"120"	"122"	"134"	"132"	"143"	"79"	"101"	"97"	"58"	"54"	"49"	"33"	"22"	"20"	"23"	"10"	"9"	"10"	"3"	"9"	"5"	"7"	"3"	"4"	"8"	"10"	"7"	"5"	"14"	"18"	"8"	"9"	"20"	"12"	"21"	"16"	"35"	"40"	"32"	"19"
"20"	"38"	"45"	"54"	"62"	"64"	"69"	"85"	"92"	"89"	"99"	"108"	"104"	"92"	"97"	"98"	"83"	"77"	"70"	"59"	"34"	"42"	"25"	"22"	"14"	"14"	"14"	"13"	"4"	"7"	"3"	"6"	"3"	"3"	"4"	"6"	"1"	"6"	"6"	"6"	"11"	"7"	"8"	"3"	"9"	"12"	"7"	"11"	"28"	"23"	"18"	"14"
"47"	"84"	"97"	"114"	"139"	"109"	"135"	"145"	"172"	"179"	"166"	"153"	"141"	"165"	"158"	"192"	"179"	"150"	"140"	"120"	"100"	"89"	"83"	"74"	"66"	"43"	"29"	"39"	"45"	"22"	"28"	"27"	"21"	"31"	"21"	"22"	"14"	"22"	"12"	"24"	"20"	"27"	"23"	"25"	"25"	"36"	"37"	"52"	"56"	"59"	"65"	"25"
"25"	"70"	"82"	"84"	"85"	"57"	"83"	"145"	"133"	"140"	"144"	"124"	"117"	"134"	"143"	"147"	"160"	"81"	"123"	"87"	"81"	"87"	"57"	"55"	"40"	"41"	"22"	"21"	"21"	"24"	"19"	"20"	"16"	"14"	"13"	"20"	"20"	"12"	"12"	"12"	"18"	"18"	"21"	"17"	"30"	"19"	"28"	"30"	"61"	"33"	"25"	"27"
"32"	"50"	"46"	"59"	"48"	"38"	"65"	"107"	"84"	"74"	"91"	"85"	"70"	"99"	"126"	"107"	"116"	"79"	"86"	"60"	"59"	"69"	"38"	"29"	"30"	"32"	"24"	"14"	"20"	"12"	"18"	"19"	"19"	"17"	"15"	"19"	"19"	"9"	"26"	"9"	"9"	"14"	"25"	"9"	"22"	"17"	"34"	"24"	"38"	"28"	"34"	"22"
"41"	"95"	"104"	"75"	"68"	"81"	"81"	"108"	"105"	"123"	"154"	"109"	"139"	"196"	"201"	"188"	"223"	"136"	"127"	"98"	"76"	"101"	"75"	"43"	"42"	"30"	"21"	"33"	"30"	"30"	"18"	"16"	"30"	"21"	"15"	"35"	"12"	"20"	"28"	"20"	"22"	"28"	"26"	"35"	"34"	"31"	"45"	"35"	"35"	"63"	"54"	"37"
"36"	"62"	"126"	"92"	"95"	"113"	"109"	"100"	"177"	"108"	"165"	"153"	"223"	"274"	"302"	"250"	"276"	"176"	"179"	"156"	"93"	"100"	"70"	"42"	"57"	"19"	"14"	"24"	"15"	"20"	"22"	"22"	"7"	"21"	"19"	"23"	"18"	"12"	"11"	"8"	"11"	"40"	"30"	"41"	"35"	"26"	"42"	"50"	"28"	"59"	"43"	"31"
