"87"	"133"	"133"	"164"	"167"	"171"	"250"	"206"	"268"	"288"	"266"	"359"	"365"	"367"	"415"	"380"	"427"	"386"	"455"	"391"	"367"	"242"	"140"	"134"	"55"	"40"	"34"	"42"	"30"	"20"	"27"	"18"	"25"	"39"	"27"	"23"	"32"	"31"	"34"	"39"	"36"	"41"	"46"	"46"	"81"	"62"	"100"	"113"	"158"	"152"	"176"	"106"
"71"	"98"	"107"	"129"	"129"	"177"	"155"	"200"	"231"	"210"	"250"	"330"	"329"	"384"	"400"	"396"	"442"	"442"	"508"	"441"	"446"	"259"	"186"	"171"	"71"	"70"	"36"	"38"	"35"	"34"	"28"	"24"	"26"	"27"	"21"	"23"	"28"	"38"	"33"	"43"	"41"	"46"	"49"	"61"	"70"	"95"	"100"	"136"	"139"	"169"	"178"	"114"
"35"	"41"	"38"	"54"	"67"	"60"	"68"	"78"	"101"	"101"	"114"	"140"	"177"	"151"	"183"	"188"	"228"	"211"	"267"	"241"	"249"	"151"	"79"	"89"	"36"	"38"	"21"	"16"	"26"	"21"	"10"	"10"	"7"	"16"	"10"	"6"	"17"	"14"	"24"	"20"	"20"	"18"	"36"	"29"	"35"	"43"	"40"	"54"	"71"	"83"	"84"	"49"
"23"	"24"	"23"	"24"	"28"	"39"	"45"	"42"	"67"	"52"	"61"	"70"	"91"	"100"	"89"	"107"	"115"	"102"	"132"	"145"	"130"	"97"	"50"	"41"	"19"	"18"	"12"	"19"	"9"	"7"	"6"	"6"	"5"	"12"	"7"	"10"	"6"	"3"	"16"	"12"	"15"	"11"	"14"	"18"	"28"	"13"	"25"	"42"	"49"	"45"	"37"	"27"
"14"	"7"	"8"	"16"	"20"	"18"	"24"	"22"	"38"	"28"	"29"	"43"	"50"	"37"	"37"	"48"	"55"	"59"	"94"	"84"	"83"	"54"	"51"	"21"	"14"	"15"	"10"	"4"	"5"	"4"	"3"	"3"	"4"	"8"	"4"	"9"	"4"	"3"	"7"	"8"	"8"	"8"	"14"	"13"	"22"	"10"	"20"	"18"	"36"	"41"	"38"	"21"
"24"	"39"	"30"	"33"	"38"	"46"	"57"	"38"	"78"	"66"	"71"	"73"	"94"	"78"	"84"	"98"	"123"	"128"	"171"	"121"	"143"	"100"	"80"	"58"	"54"	"34"	"28"	"30"	"22"	"20"	"20"	"16"	"17"	"18"	"18"	"13"	"21"	"25"	"31"	"23"	"33"	"26"	"32"	"44"	"32"	"26"	"47"	"42"	"54"	"63"	"57"	"42"
"27"	"25"	"30"	"48"	"36"	"43"	"60"	"40"	"48"	"45"	"55"	"67"	"72"	"59"	"70"	"78"	"114"	"94"	"121"	"93"	"116"	"76"	"44"	"73"	"21"	"23"	"15"	"19"	"15"	"16"	"14"	"16"	"17"	"17"	"19"	"18"	"18"	"18"	"26"	"14"	"15"	"27"	"20"	"22"	"33"	"18"	"20"	"41"	"53"	"56"	"52"	"24"
"14"	"24"	"29"	"29"	"35"	"31"	"46"	"36"	"43"	"28"	"40"	"46"	"70"	"47"	"38"	"61"	"56"	"62"	"69"	"40"	"74"	"31"	"22"	"45"	"31"	"17"	"18"	"22"	"12"	"10"	"11"	"15"	"9"	"14"	"18"	"9"	"11"	"19"	"24"	"15"	"24"	"25"	"20"	"16"	"24"	"21"	"26"	"30"	"39"	"39"	"43"	"20"
"28"	"27"	"27"	"42"	"44"	"53"	"50"	"52"	"50"	"44"	"54"	"76"	"80"	"59"	"51"	"111"	"83"	"77"	"100"	"89"	"75"	"54"	"32"	"40"	"33"	"13"	"19"	"19"	"21"	"17"	"18"	"12"	"12"	"13"	"11"	"12"	"12"	"18"	"17"	"16"	"26"	"26"	"21"	"35"	"34"	"20"	"23"	"46"	"42"	"42"	"40"	"32"
"49"	"34"	"24"	"68"	"89"	"93"	"50"	"21"	"63"	"84"	"71"	"164"	"52"	"59"	"49"	"70"	"68"	"71"	"85"	"77"	"108"	"30"	"24"	"10"	"14"	"21"	"6"	"12"	"7"	"8"	"10"	"6"	"11"	"18"	"8"	"6"	"8"	"8"	"15"	"8"	"30"	"39"	"40"	"33"	"30"	"25"	"38"	"57"	"39"	"30"	"55"	"25"
